id,complexid,beheercode,naam,omschrijving,beheerobjectsoort,aard,netwerk,classificatie,bpscoderingid,route,traj_id,relatie_tot_weg,vaarweg,waterweghmtot,rdx,rdy,stichtingsjaar,status,sloopjaar,eigenaar,beheerder,ondplicht,beheergebied,inspinst,provincie1,provincie2,gemeente1,gemeente2,isinactive,waterweg,id_miok,instantieid,userid_insert,date_insert,userid_modified,date_modified,timestamp,ihonderdeelid,locatie,bpscoderingid,elementsoort,hoeveelheid,eenheid,materiaal,beheerobjectid,isonderdeelid,locatie,bouwdeelsoort,materiaal,ihonderdeelid,beheerobjectid
4978,2382,31H-005-01,Galecopperbrug zuid,Zuidelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,143","452,51",1971,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13924,1054,NULL,NULL,402,2014-07-25 10:52:58.000,0x00000000007975F9,23094,NULL,NULL,Steunpunt,NULL,stuk,beton,4978,50577,STP 01+04,Wand,beton,23094,4978
4978,2382,31H-005-01,Galecopperbrug zuid,Zuidelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,143","452,51",1971,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13924,1054,NULL,NULL,402,2014-07-25 10:52:58.000,0x00000000007975F9,23094,NULL,NULL,Steunpunt,NULL,stuk,beton,4978,50578,STP 02+03,Fundatie,beton,23094,4978
4978,2382,31H-005-01,Galecopperbrug zuid,Zuidelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,143","452,51",1971,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13924,1054,NULL,NULL,402,2014-07-25 10:52:58.000,0x00000000007975F9,23094,NULL,NULL,Steunpunt,NULL,stuk,beton,4978,50579,STP 02+03,Kolom,beton,23094,4978
4978,2382,31H-005-01,Galecopperbrug zuid,Zuidelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,143","452,51",1971,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13924,1054,NULL,NULL,402,2014-07-25 10:52:58.000,0x00000000007975F9,23094,NULL,NULL,Steunpunt,NULL,stuk,beton,4978,217755,STP 01+04,Landhoofd,beton,23094,4978
4978,2382,31H-005-01,Galecopperbrug zuid,Zuidelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,143","452,51",1971,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13924,1054,NULL,NULL,402,2014-07-25 10:52:58.000,0x00000000007975F9,23094,NULL,NULL,Steunpunt,NULL,stuk,beton,4978,217756,STP 01+04,Luik,staal,23094,4978
4978,2382,31H-005-01,Galecopperbrug zuid,Zuidelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,143","452,51",1971,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13924,1054,NULL,NULL,402,2014-07-25 10:52:58.000,0x00000000007975F9,23094,NULL,NULL,Steunpunt,NULL,stuk,beton,4978,217757,STP 01+04,Deur,staal,23094,4978
4978,2382,31H-005-01,Galecopperbrug zuid,Zuidelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,143","452,51",1971,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13924,1054,NULL,NULL,402,2014-07-25 10:52:58.000,0x00000000007975F9,23095,NULL,NULL,Voegovergang,NULL,m,staal,4978,50581,STP 01+04,"Voegovergang, Algemeen",staal,23095,4978
4978,2382,31H-005-01,Galecopperbrug zuid,Zuidelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,143","452,51",1971,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13924,1054,NULL,NULL,402,2014-07-25 10:52:58.000,0x00000000007975F9,107446,-,31658,Aarding- en bliksembeveiligingsinstallatie,NULL,NULL,-,4978,250489,geheel object,"Aarding- en bliksembeveiligingsinstallatie, Algemeen",-,107446,4978
4978,2382,31H-005-01,Galecopperbrug zuid,Zuidelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,143","452,51",1971,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13924,1054,NULL,NULL,402,2014-07-25 10:52:58.000,0x00000000007975F9,107448,-,31658,Objectverlichting,NULL,NULL,-,4978,250491,geheel object,"Objectverlichting, Algemeen",-,107448,4978
4978,2382,31H-005-01,Galecopperbrug zuid,Zuidelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,143","452,51",1971,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13924,1054,NULL,NULL,402,2014-07-25 10:52:58.000,0x00000000007975F9,108214,-,31658,Scheepverkeersbeseining,NULL,NULL,-,4978,252485,OVSP 02,"Scheepverkeersbeseining, Algemeen",staal,108214,4978
4978,2382,31H-005-01,Galecopperbrug zuid,Zuidelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,143","452,51",1971,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13924,1054,NULL,NULL,402,2014-07-25 10:52:58.000,0x00000000007975F9,100745,-,31658,Rijvloer,NULL,NULL,beton,4978,217730,OVSP 01-03,"Rijvloer, Algemeen",beton,100745,4978
4978,2382,31H-005-01,Galecopperbrug zuid,Zuidelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,143","452,51",1971,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13924,1054,NULL,NULL,402,2014-07-25 10:52:58.000,0x00000000007975F9,100751,-,31658,"Verharding wegtype 1, Hoofdwegennet",NULL,m2,kunststof,4978,217734,OVSP 01-03,"Slijtlaag, Algemeen",kunststof,100751,4978
4978,2382,31H-005-01,Galecopperbrug zuid,Zuidelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,143","452,51",1971,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13924,1054,NULL,NULL,402,2014-07-25 10:52:58.000,0x00000000007975F9,100808,Renovatie (2014),31658,Hoofddraagconstructie,NULL,m2,staal,4978,217943,OVSP 01-03,Frame,staal,100808,4978
4978,2382,31H-005-01,Galecopperbrug zuid,Zuidelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,143","452,51",1971,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13924,1054,NULL,NULL,402,2014-07-25 10:52:58.000,0x00000000007975F9,100808,Renovatie (2014),31658,Hoofddraagconstructie,NULL,m2,staal,4978,217944,OVSP 01-03,hoofdligger,staal,100808,4978
4978,2382,31H-005-01,Galecopperbrug zuid,Zuidelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,143","452,51",1971,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13924,1054,NULL,NULL,402,2014-07-25 10:52:58.000,0x00000000007975F9,100808,Renovatie (2014),31658,Hoofddraagconstructie,NULL,m2,staal,4978,217945,STP 01+04,"Verankering, Algemeen",staal,100808,4978
4978,2382,31H-005-01,Galecopperbrug zuid,Zuidelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,143","452,51",1971,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13924,1054,NULL,NULL,402,2014-07-25 10:52:58.000,0x00000000007975F9,100808,Renovatie (2014),31658,Hoofddraagconstructie,NULL,m2,staal,4978,217946,OVSP 01-03,Dwarsdrager,staal,100808,4978
4978,2382,31H-005-01,Galecopperbrug zuid,Zuidelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,143","452,51",1971,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13924,1054,NULL,NULL,402,2014-07-25 10:52:58.000,0x00000000007975F9,100808,Renovatie (2014),31658,Hoofddraagconstructie,NULL,m2,staal,4978,252411,OVSP 01-03,"Leuning, Algemeen",staal,100808,4978
4978,2382,31H-005-01,Galecopperbrug zuid,Zuidelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,143","452,51",1971,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13924,1054,NULL,NULL,402,2014-07-25 10:52:58.000,0x00000000007975F9,100808,Renovatie (2014),31658,Hoofddraagconstructie,NULL,m2,staal,4978,252412,OVSP 01-03,Bordes,staal,100808,4978
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,23109,,NULL,"Verharding wegtype 1, Hoofdwegennet",NULL,m2,kunststof,4979,252505,OVSP 01-03,"Slijtlaag, Algemeen",kunststof,23109,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,23108,Dir. bruggen civiel (1971),NULL,Hoofddraagconstructie,NULL,m2,staal,4979,50619,OVSP 01-03,Dwarsdrager,staal,23108,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,23108,Dir. bruggen civiel (1971),NULL,Hoofddraagconstructie,NULL,m2,staal,4979,50628,OVSP 01-03,verstijving,staal,23108,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,23108,Dir. bruggen civiel (1971),NULL,Hoofddraagconstructie,NULL,m2,staal,4979,50630,OVSP 01-03,hoofdligger,staal,23108,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,23108,Dir. bruggen civiel (1971),NULL,Hoofddraagconstructie,NULL,m2,staal,4979,50631,OVSP 01-03,kantligger,staal,23108,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,23108,Dir. bruggen civiel (1971),NULL,Hoofddraagconstructie,NULL,m2,staal,4979,50632,OVSP 01-03,Langsligger,staal,23108,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,23108,Dir. bruggen civiel (1971),NULL,Hoofddraagconstructie,NULL,m2,staal,4979,251925,OVSP 01-03,"Rijvloer, Algemeen",staal,23108,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,50974,-,NULL,Oplegging,NULL,stuk,staal/teflon/rubber,4979,252496,STP 01-04,Oplegblok,beton,50974,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,50974,-,NULL,Oplegging,NULL,stuk,staal/teflon/rubber,4979,252498,STP 01-04,"Oplegging, Algemeen",staal/teflon/rubber,50974,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,50974,-,NULL,Oplegging,NULL,stuk,staal/teflon/rubber,4979,252499,STP 01+04,Kolom,beton,50974,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,50974,-,NULL,Oplegging,NULL,stuk,staal/teflon/rubber,4979,252500,STP 01+04,"Verankering, Algemeen",staal,50974,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108223,-,31658,Laagspanningsinstallatie,NULL,NULL,-,4979,252509,geheel object,"Laagspanningsinstallatie, Algemeen",-,108223,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108224,-,31658,Kabeldraagconstructie,NULL,NULL,-,4979,252510,geheel object,"Kabeldraagconstructie, Algemeen",-,108224,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108221,-,31658,Inspectiewagen,NULL,NULL,-,4979,252507,-,"Inspectiewagen, Algemeen",staal,108221,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,23106,NULL,NULL,Leuning,NULL,m,staal,4979,50618,"STP 01+04, ZB 01","Leuning, Algemeen",staal,23106,4979
