id,complexid,beheercode,naam,omschrijving,beheerobjectsoort,aard,netwerk,classificatie,bpscoderingid,route,traj_id,relatie_tot_weg,vaarweg,waterweghmtot,rdx,rdy,stichtingsjaar,status,sloopjaar,eigenaar,beheerder,ondplicht,beheergebied,inspinst,provincie1,provincie2,gemeente1,gemeente2,isinactive,waterweg,id_miok,instantieid,userid_insert,date_insert,userid_modified,date_modified,timestamp,ihonderdeelid,locatie,bpscoderingid,elementsoort,hoeveelheid,eenheid,materiaal,beheerobjectid,isonderdeelid,locatie,bouwdeelsoort,materiaal,ihonderdeelid,beheerobjectid
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,23107,NULL,NULL,Hemelwaterafvoer (HWA),NULL,stuk,staal,4979,104032,-,"Hemelwaterafvoer (HWA), Algemeen",staal,23107,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108222,tbv tuiconstructies,31658,Klimaatinstallatie,NULL,NULL,-,4979,252508,STP 02+03,"Klimaatinstallatie, algemeen",-,108222,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108216,-,31658,Antivandalismevoorziening,NULL,NULL,-,4979,252487,STP 01-04,"Antivandalismevoorziening, Algemeen",-,108216,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108216,-,31658,Antivandalismevoorziening,NULL,NULL,-,4979,252488,STP 01-04,Deur,-,108216,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,23101,natuurlijk,NULL,Talud,NULL,NULL,-,4979,50603,STP 01+04,"Talud, Algemeen",-,23101,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,23103,NULL,NULL,Steunpunt,NULL,stuk,beton,4979,50607,STP 01+04,Trap,staal,23103,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,23103,NULL,NULL,Steunpunt,NULL,stuk,beton,4979,50609,STP 01+04,Vloer,beton,23103,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,23103,NULL,NULL,Steunpunt,NULL,stuk,beton,4979,50610,STP 01+04,Wand,beton,23103,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,23103,NULL,NULL,Steunpunt,NULL,stuk,beton,4979,50612,STP 02+03,Fundatie,beton,23103,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,23103,NULL,NULL,Steunpunt,NULL,stuk,beton,4979,252501,STP 01+04,Landhoofd,beton,23103,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,23103,NULL,NULL,Steunpunt,NULL,stuk,beton,4979,252502,STP 02+03,Kolom,beton,23103,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,23103,NULL,NULL,Steunpunt,NULL,stuk,beton,4979,252503,STP 01+04,Deur,staal,23103,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,23103,NULL,NULL,Steunpunt,NULL,stuk,beton,4979,252504,STP 01+04,Luik,staal,23103,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,23104,NULL,NULL,Voegovergang,NULL,m,staal,4979,50615,STP 01+04,"Voegovergang, Algemeen",staal,23104,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,23105,niet standaard,NULL,Geleideconstructie,NULL,m,staal,4979,50616,MB,Geleiderail,staal,23105,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,23105,niet standaard,NULL,Geleideconstructie,NULL,m,staal,4979,50617,ZB 01+02,Geleiderail,staal,23105,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108215,-,31658,Aarding- en bliksembeveiligingsinstallatie,NULL,NULL,-,4979,252486,Geheel object,"Aarding- en bliksembeveiligingsinstallatie, Algemeen",-,108215,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108225,-,31658,Objectverlichting,NULL,NULL,-,4979,252511,geheel object,"Objectverlichting, Algemeen",-,108225,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108228,-,31658,Scheepverkeersbeseining,NULL,NULL,-,4979,252522,OVSP 02-03,"Scheepverkeersbeseining, Algemeen",staal,108228,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108227,-,31658,Rijvloer,NULL,NULL,beton,4979,252521,OVSP 01-03,"Rijvloer, Algemeen",beton,108227,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108055,Renovatie 2014,31658,Hoofddraagconstructie,NULL,m2,staal,4979,251926,OVSP 01-03,Dwarsdrager,staal,108055,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108055,Renovatie 2014,31658,Hoofddraagconstructie,NULL,m2,staal,4979,252489,OVSP 01-03,hoofdligger,staal,108055,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108055,Renovatie 2014,31658,Hoofddraagconstructie,NULL,m2,staal,4979,252490,OVSP 01-03,Frame,staal,108055,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108055,Renovatie 2014,31658,Hoofddraagconstructie,NULL,m2,staal,4979,252491,OVSP 01-03,"Leuning, Algemeen",staal,108055,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108055,Renovatie 2014,31658,Hoofddraagconstructie,NULL,m2,staal,4979,252492,STP 01+04,"Verankering, Algemeen",staal,108055,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108055,Renovatie 2014,31658,Hoofddraagconstructie,NULL,m2,staal,4979,252493,OVSP 01-03,Bordes,staal,108055,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108226,Stalen Pylonen,31658,Pyloon,NULL,m2,beton,4979,252512,"STP 01+04, OVSP 02",Beschermconstructie,staal,108226,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108226,Stalen Pylonen,31658,Pyloon,NULL,m2,beton,4979,252513,STP 02+03,Deur,staal,108226,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108226,Stalen Pylonen,31658,Pyloon,NULL,m2,beton,4979,252514,STP 02+03,Frame,staal,108226,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108226,Stalen Pylonen,31658,Pyloon,NULL,m2,beton,4979,252515,STP 02+03,Ladder,staal,108226,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108226,Stalen Pylonen,31658,Pyloon,NULL,m2,beton,4979,252516,"STP 01-04, OVSP 02",ligger,staal,108226,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108226,Stalen Pylonen,31658,Pyloon,NULL,m2,beton,4979,252517,STP 02+03,Plaatveld,staal,108226,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108226,Stalen Pylonen,31658,Pyloon,NULL,m2,beton,4979,252518,OVSP 01-03,Tuiconstructie,staal,108226,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108226,Stalen Pylonen,31658,Pyloon,NULL,m2,beton,4979,252519,STP 02+03,"Verankering, Algemeen",staal,108226,4979
4979,2382,31H-005-02,Galecopperbrug noord,Noordelijke brug over het Amsterdam-Rijnkanaal nabij Utrecht,Bruggen (vast),Droog,HWN       ,Staal,4269,A12,30,in RW     ,NULL,NULL,"135,121","452,549",1976,in gebruik,NULL,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS MN / MN District Zuid,RWS GPO / RPC Noord-West,Utrecht,NULL,Utrecht (gem.),NULL,0,NULL,13925,1054,NULL,NULL,402,2014-07-25 10:53:13.000,0x00000000007975FA,108226,Stalen Pylonen,31658,Pyloon,NULL,m2,beton,4979,252520,STP 02+03,verstijving,staal,108226,4979